ID1	ID2	Type
IL16	SPOCK2	co-expression
IL16	TRAF3IP3	co-expression
IL16	WDFY4	co-expression
TAGLN	ACTA2	co-expression
TAGLN	ACTG2	co-expression
TAGLN	AEBP1	co-expression
TAGLN	AOC3	co-expression
TAGLN	ARHGEF17	co-expression
TAGLN	ARHGEF25	co-expression
TAGLN	CCDC8	co-expression
TAGLN	CCDC80	co-expression
TAGLN	CERCAM	co-expression
TAGLN	CNN1	co-expression
TAGLN	COL3A1	co-expression
TAGLN	COL8A2	co-expression
TAGLN	DACT3	co-expression
TAGLN	DNAJB5	co-expression
TAGLN	EFEMP2	co-expression
TAGLN	EMILIN1	co-expression
TAGLN	FAM110B	co-expression
TAGLN	FBLN5	co-expression
TAGLN	FBN1	co-expression
TAGLN	FNDC1	co-expression
TAGLN	ISLR	co-expression
TAGLN	JAM3	co-expression
TAGLN	JPH2	co-expression
TAGLN	KANK2	co-expression
TAGLN	KCNMB1	co-expression
TAGLN	MFAP4	co-expression
TAGLN	MFGE8	co-expression
TAGLN	MRAS	co-expression
TAGLN	MRGPRF	co-expression
TAGLN	OLFML2B	co-expression
TAGLN	PDLIM3	co-expression
TAGLN	RBPMS2	co-expression
TAGLN	RFTN1	co-expression
TAGLN	RHOJ	co-expression
TAGLN	S1PR3	co-expression
TAGLN	SERPINF1	co-expression
TAGLN	SPARC	co-expression
TAGLN	SYDE1	co-expression
TAGLN	THBS2	co-expression
TAGLN	TIMP2	co-expression
TAGLN	TUBB6	co-expression
TAGLN	EFEMP1	co-expression
TAGLN	MYH11	co-expression
NFIL3	RINT1	direct
VEGFC	AFAP1L1	co-expression
VEGFC	ATP8B2	co-expression
VEGFC	CCDC8	co-expression
VEGFC	CCDC80	co-expression
VEGFC	COL3A1	co-expression
VEGFC	COL5A1	co-expression
VEGFC	COL5A2	co-expression
VEGFC	COL6A3	co-expression
VEGFC	FAM110B	co-expression
VEGFC	FBLN5	co-expression
VEGFC	FBN1	co-expression
VEGFC	FNDC1	co-expression
VEGFC	FSTL1	co-expression
VEGFC	GJA5	co-expression
VEGFC	GLI3	co-expression
VEGFC	ITGA5	co-expression
VEGFC	JAM3	co-expression
VEGFC	LZTS1	co-expression
VEGFC	MRAS	co-expression
VEGFC	OLFML2B	co-expression
VEGFC	P4HA3	co-expression
VEGFC	RFTN1	co-expression
VEGFC	RHOJ	co-expression
VEGFC	SERPINF1	co-expression
VEGFC	SERPING1	co-expression
VEGFC	SPARC	co-expression
VEGFC	TIMP2	co-expression
VEGFC	TSPYL5	co-expression
VEGFC	VSTM4	co-expression
VEGFC	ZNF521	co-expression
VEGFC	EFEMP1	co-expression
AGGF1	ACTR2	co-expression
AGGF1	C5ORF24	co-expression
AGGF1	ELMOD2	co-expression
AGGF1	G3BP1	co-expression
AGGF1	GABPA	co-expression
AGGF1	LYSMD3	co-expression
AGGF1	PGGT1B	co-expression
AGGF1	PREPL	co-expression
AGGF1	RAD17	co-expression
AGGF1	RBM27	co-expression
AGGF1	SEC23IP	co-expression
AGGF1	SMAD5	co-expression
AGGF1	SPAST	co-expression
AGGF1	TNPO1	co-expression
AGGF1	UBXN4	co-expression
AGGF1	UFL1	co-expression
AGGF1	USO1	co-expression
AGGF1	WDR36	co-expression
AGGF1	CSNK1G3	co-expression
AGGF1	NPEPPS	co-expression
AGGF1	PCNP	co-expression
AGGF1	SLU7	co-expression
AGGF1	SMIM15	co-expression
AGGF1	TMEM167A	co-expression
AGGF1	UBLCP1	co-expression
AGGF1	UEVLD	co-expression
SRP19	PRPF18	co-expression
SRP19	SMIM15	co-expression
SRP19	SNRNP27	co-expression
SRP19	ZCRB1	co-expression
ZFAND6	SRP9	co-expression
UBE3A	ACTR2	co-expression
UBE3A	AGPS	co-expression
UBE3A	AQR	co-expression
UBE3A	BCLAF1	co-expression
UBE3A	BLOC1S6	co-expression
UBE3A	CREB1	co-expression
UBE3A	CWC22	co-expression
UBE3A	DPP8	co-expression
UBE3A	SCAF11	co-expression
UBE3A	TLK1	co-expression
UBE3A	TNPO1	co-expression
UBE3A	TRPM7	co-expression
UBE3A	USP8	co-expression
UBE3A	ZNF770	co-expression
UBE3A	CTDSPL2	co-expression
UBE3A	ICE2	co-expression
UBE3A	POLR2M	co-expression
ZFAND1	MTERF3	co-expression
GEN1	ATAD5	co-expression
UBE4A	NPAT	co-expression
UBE4A	PICALM	co-expression
GEM	CCDC102B	direct
GEM	TCF4	direct
GEM	DISC1	direct
GEM	JAM3	co-expression
TMEM254	MFF	direct
TMEM254	MMGT1	direct
TMEM254	SAR1A	direct
TMEM254	SEC11C	direct
TMEM254	MTIF3	direct
TMEM259	STXBP2	co-expression
HHIPL1	EFEMP2	direct
HHIPL1	ADAMTS7	co-expression
HHIPL1	AEBP1	co-expression
HHIPL1	ARHGEF17	co-expression
HHIPL1	CCDC8	co-expression
HHIPL1	CERCAM	co-expression
HHIPL1	COL18A1	co-expression
HHIPL1	COL3A1	co-expression
HHIPL1	COL5A1	co-expression
HHIPL1	COL6A1	co-expression
HHIPL1	COL6A2	co-expression
HHIPL1	COL6A3	co-expression
HHIPL1	COL8A2	co-expression
HHIPL1	EHD2	co-expression
HHIPL1	EHD3	co-expression
HHIPL1	EMILIN1	co-expression
HHIPL1	FAM110B	co-expression
HHIPL1	FBLN1	co-expression
HHIPL1	FBLN2	co-expression
HHIPL1	FBLN5	co-expression
HHIPL1	FBN1	co-expression
HHIPL1	FNDC1	co-expression
HHIPL1	GGT5	co-expression
HHIPL1	GLI2	co-expression
HHIPL1	GLI3	co-expression
HHIPL1	GLIS2	co-expression
HHIPL1	GPR68	co-expression
HHIPL1	HSPA12B	co-expression
HHIPL1	ISLR	co-expression
HHIPL1	ITGA11	co-expression
HHIPL1	JAM3	co-expression
HHIPL1	LZTS1	co-expression
HHIPL1	MFGE8	co-expression
HHIPL1	MMP2	co-expression
HHIPL1	MRAS	co-expression
HHIPL1	MRC2	co-expression
HHIPL1	MRGPRF	co-expression
HHIPL1	MYL9	co-expression
HHIPL1	NOTCH3	co-expression
HHIPL1	OLFML2B	co-expression
HHIPL1	P4HA3	co-expression
HHIPL1	PCOLCE	co-expression
HHIPL1	PLXDC1	co-expression
HHIPL1	PXDN	co-expression
HHIPL1	RAB34	co-expression
HHIPL1	RFTN1	co-expression
HHIPL1	SCARF2	co-expression
HHIPL1	SLC22A17	co-expression
HHIPL1	SPON2	co-expression
HHIPL1	SSC5D	co-expression
HHIPL1	SYDE1	co-expression
HHIPL1	SYNDIG1	co-expression
HHIPL1	THBS2	co-expression
HHIPL1	TIMP2	co-expression
HHIPL1	VASN	co-expression
HHIPL1	VSTM4	co-expression
HHIPL1	ZNF469	co-expression
PPIG	ACTR2	co-expression
PPIG	BCLAF1	co-expression
PPIG	C2ORF69	co-expression
PPIG	CEP120	co-expression
PPIG	CWC22	co-expression
PPIG	GABPA	co-expression
PPIG	GPBP1	co-expression
PPIG	JMJD1C	co-expression
PPIG	LRRC58	co-expression
PPIG	NOL8	co-expression
PPIG	OPA1	co-expression
PPIG	PHIP	co-expression
PPIG	PPIL4	co-expression
PPIG	RAD17	co-expression
PPIG	RBM27	co-expression
PPIG	RIF1	co-expression
PPIG	RSRC2	co-expression
PPIG	SCAF11	co-expression
PPIG	SLC4A1AP	co-expression
PPIG	SMC5	co-expression
PPIG	SMC6	co-expression
PPIG	SPAST	co-expression
PPIG	SREK1	co-expression
PPIG	SRSF11	co-expression
PPIG	SUZ12	co-expression
PPIG	TLK1	co-expression
PPIG	U2SURP	co-expression
PPIG	UBXN4	co-expression
PPIG	USP16	co-expression
PPIG	XPO1	co-expression
PPIG	ZNF146	co-expression
PPIG	ZNF326	co-expression
PPIG	ZNF644	co-expression
PPIG	RBM39	direct
PPIG	CWC27	co-expression
PPIG	DNTTIP2	co-expression
PPIG	FAM133B	co-expression
PPIG	PRPF18	co-expression
PPIG	PSIP1	co-expression
PPIG	RPAP3	co-expression
PPIG	SLU7	co-expression
PPIG	SMIM15	co-expression
PPIG	CEP63	co-expression
PPID	ABCE1	co-expression
HIGD1A	CAPZA1	co-expression
HIGD1A	DUSP11	co-expression
HIGD1A	MOB4	co-expression
HIGD1A	PDCD10	co-expression
HIGD1A	SRP9	co-expression
HIGD1A	UBA3	co-expression
TFAP2A	KCTD1	direct
UBE2I	AGR2	direct
VCAM1	ITGA4	direct
VCAM1	MSN	direct
VCAM1	MYH10	direct
VCAM1	TLN1	direct
VCAM1	ITGB1	direct
VCAM1	BASP1	co-expression
VCAM1	CALD1	co-expression
VCAM1	CCDC80	co-expression
VCAM1	CD93	co-expression
VCAM1	CLMP	co-expression
VCAM1	CYYR1	co-expression
VCAM1	DDR2	co-expression
VCAM1	ECM2	co-expression
VCAM1	FERMT2	co-expression
VCAM1	FILIP1L	co-expression
VCAM1	FSTL1	co-expression
VCAM1	GLT8D2	co-expression
VCAM1	GNB4	co-expression
VCAM1	GNG2	co-expression
VCAM1	GPC6	co-expression
VCAM1	LDB2	co-expression
VCAM1	LUM	co-expression
VCAM1	MAF	co-expression
VCAM1	MYO5A	co-expression
VCAM1	NR3C1	co-expression
VCAM1	NRP1	co-expression
VCAM1	OSMR	co-expression
VCAM1	PECAM1	co-expression
VCAM1	PLXNC1	co-expression
VCAM1	QKI	co-expression
VCAM1	RAB31	co-expression
VCAM1	RASGRP3	co-expression
VCAM1	RFTN1	co-expression
VCAM1	S1PR1	co-expression
VCAM1	SERPINF1	co-expression
VCAM1	SPARCL1	co-expression
VCAM1	TCF4	co-expression
VCAM1	VCAN	co-expression
VCAM1	ZEB2	co-expression
VCAM1	ZNF521	co-expression
VCAM1	FLI1	co-expression
VCAM1	LRRC8C	co-expression
UBE2B	ZMYM2	direct
UBE2B	ATG12	co-expression
UBE2B	CSNK1G3	co-expression
UBE2B	ERGIC2	co-expression
UBE2B	MOB4	co-expression
UBE2B	NT5C3A	co-expression
UBE2B	PCNP	co-expression
UBE2B	RIOK2	co-expression
UBE2B	SKP1	co-expression
UBE2B	TANK	co-expression
UBE2B	TMEM167A	co-expression
UBE2A	MMGT1	co-expression
UBE2A	MORF4L2	co-expression
UBE2A	VBP1	co-expression
UBE2A	PGRMC1	co-expression
UBE2W	ARMC1	co-expression
UBE2W	AZIN1	co-expression
UBE2W	DERL1	co-expression
UBE2W	PLEKHF2	co-expression
UBE2W	RAD21	co-expression
UBE2W	SLC25A32	co-expression
UBE2W	STK3	co-expression
UBE2W	TRAM1	co-expression
TMEM237	SEC22A	direct
UBE2N	MRPL42	co-expression
UBE2N	PTGES3	co-expression
UBE2N	SRSF3	co-expression
IL7R	VAMP5	direct
IL7R	ARHGEF6	co-expression
IL7R	CSF2RB	co-expression
IL7R	MPEG1	co-expression
IL7R	PTPRC	co-expression
IL7R	RASSF2	co-expression
IL7R	RCSD1	co-expression
IL7R	SAMSN1	co-expression
UBE2K	CCNC	direct
UBE2K	RNF2	direct
UBE2K	TRIM5	direct
UBE2K	TMEM33	co-expression
FBN1	EFEMP2	direct
FBN1	LOX	direct
FBN1	MFAP2	direct
FBN1	ACTA2	co-expression
FBN1	ADAMTS2	co-expression
FBN1	AEBP1	co-expression
FBN1	AFAP1L1	co-expression
FBN1	ANTXR1	co-expression
FBN1	AOC3	co-expression
FBN1	ARHGEF17	co-expression
FBN1	ATP10A	co-expression
FBN1	ATP8B2	co-expression
FBN1	CCDC8	co-expression
FBN1	CCDC80	co-expression
FBN1	CD93	co-expression
FBN1	CERCAM	co-expression
FBN1	CMTM3	co-expression
FBN1	COL4A2	co-expression
FBN1	COL6A1	co-expression
FBN1	COL6A3	co-expression
FBN1	COL8A2	co-expression
FBN1	CTSK	co-expression
FBN1	DNAJB5	co-expression
FBN1	EHD2	co-expression
FBN1	EMILIN1	co-expression
FBN1	FAM110B	co-expression
FBN1	FBLN2	co-expression
FBN1	FBLN5	co-expression
FBN1	FIBIN	co-expression
FBN1	FNDC1	co-expression
FBN1	FSTL1	co-expression
FBN1	GGT5	co-expression
FBN1	GLI2	co-expression
FBN1	GLI3	co-expression
FBN1	GLIS2	co-expression
FBN1	IGFBP5	co-expression
FBN1	ITGA11	co-expression
FBN1	JAM3	co-expression
FBN1	LOXL2	co-expression
FBN1	MRAS	co-expression
FBN1	MRC2	co-expression
FBN1	MRGPRF	co-expression
FBN1	NTM	co-expression
FBN1	OLFML2B	co-expression
FBN1	P4HA3	co-expression
FBN1	PLXDC1	co-expression
FBN1	RFTN1	co-expression
FBN1	RHOJ	co-expression
FBN1	SERPING1	co-expression
FBN1	SNAI2	co-expression
FBN1	SSC5D	co-expression
FBN1	SYDE1	co-expression
FBN1	SYNDIG1	co-expression
FBN1	THBS2	co-expression
FBN1	VASH1	co-expression
FBN1	VSTM4	co-expression
FBN1	ZNF469	co-expression
FBN1	ZNF521	co-expression
FBN1	EFEMP1	co-expression
FBN1	AMOTL1	co-expression
FBN1	CALD1	co-expression
FBN1	CDH11	co-expression
FBN1	CDK14	co-expression
FBN1	CLMP	co-expression
FBN1	COL11A1	co-expression
FBN1	COL12A1	co-expression
FBN1	COL8A1	co-expression
FBN1	CTHRC1	co-expression
FBN1	DDR2	co-expression
FBN1	DPYSL3	co-expression
FBN1	ECM2	co-expression
FBN1	EVC2	co-expression
FBN1	FERMT2	co-expression
FBN1	FRMD6	co-expression
FBN1	GLT8D2	co-expression
FBN1	GNB4	co-expression
FBN1	GPC6	co-expression
FBN1	GREM1	co-expression
FBN1	HMCN1	co-expression
FBN1	INHBA	co-expression
FBN1	LAMA4	co-expression
FBN1	LRRC15	co-expression
FBN1	LTBP2	co-expression
FBN1	LUM	co-expression
FBN1	MAP1A	co-expression
FBN1	MAP1B	co-expression
FBN1	MCC	co-expression
FBN1	MPDZ	co-expression
FBN1	MYO5A	co-expression
FBN1	NR3C1	co-expression
FBN1	NRP1	co-expression
FBN1	NRP2	co-expression
FBN1	OSMR	co-expression
FBN1	PKD2	co-expression
FBN1	PLXDC2	co-expression
FBN1	PRRX1	co-expression
FBN1	PTPRM	co-expression
FBN1	RAB31	co-expression
FBN1	SPOCK1	co-expression
FBN1	SULF1	co-expression
FBN1	TCF4	co-expression
FBN1	TNFSF4	co-expression
FBN1	TNS1	co-expression
FBN1	VCAN	co-expression
FBN1	ZEB1	co-expression
FBN1	ZEB2	co-expression
FBN1	ZNF532	co-expression
MS4A7	ITGB2	direct
MS4A7	AIF1	co-expression
MS4A7	ALOX5AP	co-expression
MS4A7	APBB1IP	co-expression
MS4A7	ARHGAP30	co-expression
MS4A7	C1ORF162	co-expression
MS4A7	C1QA	co-expression
MS4A7	C1QB	co-expression
MS4A7	CCR1	co-expression
MS4A7	CD300A	co-expression
MS4A7	CD33	co-expression
MS4A7	CD48	co-expression
MS4A7	CD53	co-expression
MS4A7	CD84	co-expression
MS4A7	CD86	co-expression
MS4A7	CLEC7A	co-expression
MS4A7	CMKLR1	co-expression
MS4A7	CSF1R	co-expression
MS4A7	CSF2RB	co-expression
MS4A7	CYTH4	co-expression
MS4A7	DOCK10	co-expression
MS4A7	DOCK2	co-expression
MS4A7	FCGR2A	co-expression
MS4A7	FCGR3A	co-expression
MS4A7	FGL2	co-expression
MS4A7	FLI1	co-expression
MS4A7	GIMAP4	co-expression
MS4A7	GIMAP6	co-expression
MS4A7	GPR34	co-expression
MS4A7	HAVCR2	co-expression
MS4A7	HCK	co-expression
MS4A7	HCLS1	co-expression
MS4A7	IGSF6	co-expression
MS4A7	LAIR1	co-expression
MS4A7	LAPTM5	co-expression
MS4A7	LRRC25	co-expression
MS4A7	LY86	co-expression
MS4A7	MPEG1	co-expression
MS4A7	MRC1	co-expression
MS4A7	MS4A4A	co-expression
MS4A7	MS4A6A	co-expression
MS4A7	NCF2	co-expression
MS4A7	NCKAP1L	co-expression
MS4A7	PILRA	co-expression
MS4A7	PLA2G7	co-expression
MS4A7	PTPRC	co-expression
MS4A7	RASSF2	co-expression
MS4A7	SAMSN1	co-expression
MS4A7	SCIMP	co-expression
MS4A7	SIGLEC10	co-expression
MS4A7	SIRPB2	co-expression
MS4A7	SLAMF8	co-expression
MS4A7	SLC1A3	co-expression
MS4A7	SRGN	co-expression
MS4A7	ST8SIA4	co-expression
MS4A7	VSIG4	co-expression
MS4A7	IGFBP5	direct
MS4A7	GNB4	co-expression
MS4A7	MAF	co-expression
MS4A7	PLXNC1	co-expression
LDB2	LMO2	direct
LDB2	A2M	co-expression
LDB2	ADAMTS1	co-expression
LDB2	AKT3	co-expression
LDB2	ARHGEF25	co-expression
LDB2	CCDC8	co-expression
LDB2	CCDC80	co-expression
LDB2	CD93	co-expression
LDB2	CXCL12	co-expression
LDB2	CYYR1	co-expression
LDB2	DDR2	co-expression
LDB2	EBF1	co-expression
LDB2	ECM2	co-expression
LDB2	EDIL3	co-expression
LDB2	EFEMP1	co-expression
LDB2	FAM110B	co-expression
LDB2	FERMT2	co-expression
LDB2	FILIP1L	co-expression
LDB2	FLRT2	co-expression
LDB2	FSTL1	co-expression
LDB2	GLT8D2	co-expression
LDB2	GNB4	co-expression
LDB2	GPC6	co-expression
LDB2	JAM2	co-expression
LDB2	JAM3	co-expression
LDB2	MAF	co-expression
LDB2	MAP1B	co-expression
LDB2	MCC	co-expression
LDB2	MEF2C	co-expression
LDB2	MPDZ	co-expression
LDB2	NEGR1	co-expression
LDB2	OSMR	co-expression
LDB2	PCDH17	co-expression
LDB2	PECAM1	co-expression
LDB2	PREX2	co-expression
LDB2	QKI	co-expression
LDB2	RASSF8	co-expression
LDB2	RBMS3	co-expression
LDB2	RFTN1	co-expression
LDB2	RHOJ	co-expression
LDB2	RUNX1T1	co-expression
LDB2	S1PR1	co-expression
LDB2	SERPINF1	co-expression
LDB2	SPARCL1	co-expression
LDB2	TCF4	co-expression
LDB2	TSPYL5	co-expression
LDB2	VCAN	co-expression
LDB2	VSTM4	co-expression
LDB2	ZEB1	co-expression
LDB2	ZEB2	co-expression
LDB2	ZNF521	co-expression
LDB2	S1PR3	co-expression
MAN1A2	ACAP2	co-expression
MAN1A2	ACTR2	co-expression
MAN1A2	ANKRD13C	co-expression
MAN1A2	AP1G1	co-expression
MAN1A2	ARHGAP5	co-expression
MAN1A2	CEP350	co-expression
MAN1A2	CLOCK	co-expression
MAN1A2	CREB1	co-expression
MAN1A2	DDX3X	co-expression
MAN1A2	DOCK7	co-expression
MAN1A2	EPS15	co-expression
MAN1A2	EVI5	co-expression
MAN1A2	FCHO2	co-expression
MAN1A2	GABPA	co-expression
MAN1A2	GTF2A1	co-expression
MAN1A2	JMJD1C	co-expression
MAN1A2	LNPEP	co-expression
MAN1A2	MOB1B	co-expression
MAN1A2	MORC3	co-expression
MAN1A2	OSBPL8	co-expression
MAN1A2	OTUD4	co-expression
MAN1A2	PGGT1B	co-expression
MAN1A2	REST	co-expression
MAN1A2	SCAF11	co-expression
MAN1A2	SMARCA5	co-expression
MAN1A2	SMC5	co-expression
MAN1A2	STXBP3	co-expression
MAN1A2	TAOK1	co-expression
MAN1A2	TNPO1	co-expression
MAN1A2	TRAPPC11	co-expression
MAN1A2	TRIM33	co-expression
MAN1A2	UBR3	co-expression
MAN1A2	UHMK1	co-expression
MAN1A2	USO1	co-expression
MAN1A2	USP8	co-expression
MAN1A2	ZBTB41	co-expression
MAN1A2	ZMYM4	co-expression
MAN1A2	ZNF644	co-expression
DACT3	ACTA2	co-expression
DACT3	ACTG2	co-expression
DACT3	AOC3	co-expression
DACT3	ARHGEF17	co-expression
DACT3	ARHGEF25	co-expression
DACT3	CCDC8	co-expression
DACT3	CCDC80	co-expression
DACT3	CNN1	co-expression
DACT3	DNAJB5	co-expression
DACT3	EMILIN1	co-expression
DACT3	FAM110B	co-expression
DACT3	FBLN5	co-expression
DACT3	FNDC1	co-expression
DACT3	GLI3	co-expression
DACT3	IGFBP5	co-expression
DACT3	JAM3	co-expression
DACT3	KANK2	co-expression
DACT3	MFAP4	co-expression
DACT3	MRGPRF	co-expression
DACT3	MYL9	co-expression
DACT3	NACAD	co-expression
DACT3	NDN	co-expression
DACT3	PDLIM3	co-expression
DACT3	RBPMS2	co-expression
DACT3	RGMA	co-expression
DACT3	RHOJ	co-expression
DACT3	SLC22A17	co-expression
DACT3	SSC5D	co-expression
DACT3	TIMP2	co-expression
DACT3	TSPYL5	co-expression
DACT3	VSTM4	co-expression
DACT3	ZNF521	co-expression
DACT3	A2M	co-expression
DACT3	RUNX1T1	co-expression
DACT3	MYH11	co-expression
GREM1	AKT3	co-expression
GREM1	ANTXR1	co-expression
GREM1	ATP8B2	co-expression
GREM1	BASP1	co-expression
GREM1	CALD1	co-expression
GREM1	CCDC8	co-expression
GREM1	CCDC80	co-expression
GREM1	CDH11	co-expression
GREM1	CDK14	co-expression
GREM1	CLMP	co-expression
GREM1	COL5A2	co-expression
GREM1	COL6A3	co-expression
GREM1	COL8A1	co-expression
GREM1	COL8A2	co-expression
GREM1	CTHRC1	co-expression
GREM1	CTSK	co-expression
GREM1	DDR2	co-expression
GREM1	EVC2	co-expression
GREM1	FAM110B	co-expression
GREM1	FERMT2	co-expression
GREM1	FIBIN	co-expression
GREM1	FILIP1L	co-expression
GREM1	FRMD6	co-expression
GREM1	FSTL1	co-expression
GREM1	GLI3	co-expression
GREM1	GLT8D2	co-expression
GREM1	GNB4	co-expression
GREM1	GPC6	co-expression
GREM1	IGFBP5	co-expression
GREM1	INHBA	co-expression
GREM1	JAM3	co-expression
GREM1	LUM	co-expression
GREM1	MAF	co-expression
GREM1	NR3C1	co-expression
GREM1	NRP2	co-expression
GREM1	OSMR	co-expression
GREM1	PRRX1	co-expression
GREM1	RAB31	co-expression
GREM1	RFTN1	co-expression
GREM1	RHOJ	co-expression
GREM1	SERPINF1	co-expression
GREM1	SPARCL1	co-expression
GREM1	SPOCK1	co-expression
GREM1	SULF1	co-expression
GREM1	TCF4	co-expression
GREM1	TIMP2	co-expression
GREM1	TNFSF4	co-expression
GREM1	VCAN	co-expression
GREM1	VSTM4	co-expression
GREM1	ZEB1	co-expression
GREM1	ZNF521	co-expression
GREM1	COL3A1	co-expression
GREM1	NTM	co-expression
TMEM218	MFF	direct
TMEM218	SAR1A	direct
TMEM218	MTIF3	direct
ANKS3	CENPT	co-expression
RAP1GDS1	NRAS	direct
TMEM203	TMEM60	direct
TMEM203	TMX2	direct
TMEM204	COL6A2	co-expression
TMEM204	EFEMP2	co-expression
TMEM204	FBLN1	co-expression
TMEM204	HIC1	co-expression
TMEM204	HLX	co-expression
TMEM204	MFGE8	co-expression
TMEM204	SCARF2	co-expression
TMEM204	SPON2	co-expression
TMEM204	SYDE1	co-expression
TMEM204	VASN	co-expression
TMEM205	NDUFA3	direct
SPOCK2	IKZF1	co-expression
SPOCK2	ITGAL	co-expression
SPOCK1	AKT3	co-expression
SPOCK1	AMOTL1	co-expression
SPOCK1	ANTXR1	co-expression
SPOCK1	AOC3	co-expression
SPOCK1	CALD1	co-expression
SPOCK1	CCDC8	co-expression
SPOCK1	CCDC80	co-expression
SPOCK1	CDH11	co-expression
SPOCK1	CDK14	co-expression
SPOCK1	CLMP	co-expression
SPOCK1	COL11A1	co-expression
SPOCK1	COL12A1	co-expression
SPOCK1	COL5A2	co-expression
SPOCK1	COL6A3	co-expression
SPOCK1	COL8A1	co-expression
SPOCK1	COL8A2	co-expression
SPOCK1	CTHRC1	co-expression
SPOCK1	DDR2	co-expression
SPOCK1	ECM2	co-expression
SPOCK1	EVC2	co-expression
SPOCK1	FAM110B	co-expression
SPOCK1	FERMT2	co-expression
SPOCK1	FIBIN	co-expression
SPOCK1	FNDC1	co-expression
SPOCK1	FRMD6	co-expression
SPOCK1	FSTL1	co-expression
SPOCK1	GLI3	co-expression
SPOCK1	GLT8D2	co-expression
SPOCK1	GPC6	co-expression
SPOCK1	IGFBP5	co-expression
SPOCK1	INHBA	co-expression
SPOCK1	JAM3	co-expression
SPOCK1	LAMA4	co-expression
SPOCK1	LTBP2	co-expression
SPOCK1	LUM	co-expression
SPOCK1	MAP1A	co-expression
SPOCK1	MPDZ	co-expression
SPOCK1	NRP1	co-expression
SPOCK1	NRP2	co-expression
SPOCK1	PLXDC2	co-expression
SPOCK1	PRRX1	co-expression
SPOCK1	RAB31	co-expression
SPOCK1	RHOJ	co-expression
SPOCK1	SERPINF1	co-expression
SPOCK1	SULF1	co-expression
SPOCK1	TIMP2	co-expression
SPOCK1	TNFSF4	co-expression
SPOCK1	TNS1	co-expression
SPOCK1	VCAN	co-expression
SPOCK1	VSTM4	co-expression
SPOCK1	ZNF521	co-expression
SPOCK1	ZNF532	co-expression
SPOCK1	SSC5D	co-expression
SPOCK1	COL3A1	co-expression
SPOCK1	ITGA11	co-expression
SPOCK1	ITGA5	co-expression
SPOCK1	LOX	co-expression
SPOCK1	NTM	co-expression
TMEM209	ZNF800	co-expression
ARFGEF2	RALGAPB	co-expression
REST	ACAP2	co-expression
REST	ACTR2	co-expression
REST	ARHGAP5	co-expression
REST	BACH1	co-expression
REST	BCLAF1	co-expression
REST	CENPC	co-expression
REST	CNOT6L	co-expression
REST	DCUN1D1	co-expression
REST	DDX3X	co-expression
REST	DDX6	co-expression
REST	GABPA	co-expression
REST	GTF2A1	co-expression
REST	HERC4	co-expression
REST	JMJD1C	co-expression
REST	LRRC58	co-expression
REST	MOB1B	co-expression
REST	MORC3	co-expression
REST	NCKAP1	co-expression
REST	OSBPL8	co-expression
REST	OTUD4	co-expression
REST	PAK2	co-expression
REST	PDS5A	co-expression
REST	PIK3C2A	co-expression
REST	RASA2	co-expression
REST	RBM27	co-expression
REST	SCAF11	co-expression
REST	SCYL2	co-expression
REST	SMARCA5	co-expression
REST	SMARCAD1	co-expression
REST	SOS1	co-expression
REST	SPAST	co-expression
REST	TAOK1	co-expression
REST	TLK1	co-expression
REST	TMF1	co-expression
REST	TNPO1	co-expression
REST	TRAPPC11	co-expression
REST	TRIM33	co-expression
REST	TRIP11	co-expression
REST	UBR3	co-expression
REST	UBXN4	co-expression
REST	USO1	co-expression
REST	USP16	co-expression
REST	ZNF148	co-expression
REST	ZNF654	co-expression
KRAS	ERGIC2	co-expression
KRAS	SLC38A2	co-expression
KRAS	TMEM167A	co-expression
KRAS	TWF1	co-expression
KRAS	USO1	co-expression
KRAS	VEZT	co-expression
SUGT1	HMGB1	co-expression
SUGT1	TDRD3	co-expression
SUGT1	BIVM	co-expression
SUGT1	CDADC1	co-expression
SUGT1	CUL4A	co-expression
SUGT1	GPALPP1	co-expression
SUGT1	INTS6	co-expression
SUGT1	KPNA3	co-expression
SUGT1	NAA16	co-expression
SUGT1	RBM26	co-expression
SUGT1	TRIM13	co-expression
SUGT1	UFM1	co-expression
SUGT1	UGGT2	co-expression
